Kp,Kd,J_axis,B_axis,tau_load,tau_v,old_gap_mean,old_error_mean,old_relative_error_mean,new_error_mean,rms_target_error_new,new_relative_error_mean,rms_relative_error_new,error_reduction_ratio,relative_error_reduction_ratio,max_abs_qdot_new,qdot_limit_rate,sat_ratio,max_abs_tau_new,oscillation_score,smoothness_cost,qdot_alloc_rmse,qdot_alloc_smoothness,old_qdot_rms,new_qdot_rms,new_vs_old_qdot_ratio,risk_score,max_abs_qdot_new_case_max,max_abs_tau_new_case_max,risk_score_case_max,compatibility_pass
160.0,32.0,0.15,1.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.099219547874927,0.12947218524806456,0.8168112043140855,1.1373296427094737,0.15442827961621006,0.09028408626461933,2.0,0.008800579780693811,0.00032424786865866025,58.795111947392456,7.226855713094248,0.07246571943076158,0.18283052674853756,0.018728118148570925,0.8879891707459998,0.43740307544602053,0.49110818427460123,0.9161148386312215,2.0,60.0,1.0010657252552397,True
160.0,32.0,0.15,1.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.099219547874927,0.12947218524806456,0.8168112043140855,1.1373296427094737,0.15442827961621006,0.09028408626461933,2.0,0.008800579780693811,0.00032424786865866025,58.795111947392456,7.226855713094248,0.07246571943076158,0.22215910372664133,0.013392688689583775,0.8879891707459998,0.43740307544602053,0.49110818427460123,0.9161148386312215,2.0,60.0,1.0010657252552397,True
160.0,32.0,0.15,1.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.099219547874927,0.12947218524806456,0.8168112043140855,1.1373296427094737,0.15442827961621006,0.09028408626461933,2.0,0.008800579780693811,0.00032424786865866025,58.795111947392456,7.226855713094248,0.07246571943076158,0.25196865763961435,0.010095895418422178,0.8879891707459998,0.43740307544602053,0.49110818427460123,0.9161148386312215,2.0,60.0,1.0010657252552397,True
220.0,24.0,0.1,0.5,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08710335843733757,0.11961307491137006,0.7173996356299082,1.007527046732552,0.25443300492958915,0.19836527731975123,2.0,0.2598657720110026,0.0041272672712534255,60.0,6.4195162635529615,0.5861775382067751,0.507288940226938,0.144462153182627,0.8879891707459998,1.397941226003842,1.587742809897656,0.9162987757620545,2.0,60.0,0.9964253867019338,True
220.0,24.0,0.1,0.5,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08710335843733757,0.11961307491137006,0.7173996356299082,1.007527046732552,0.25443300492958915,0.19836527731975123,2.0,0.2598657720110026,0.0041272672712534255,60.0,6.4195162635529615,0.5861775382067751,0.6140889174710532,0.10232773693271863,0.8879891707459998,1.397941226003842,1.587742809897656,0.9162987757620545,2.0,60.0,0.9964253867019338,True
220.0,24.0,0.1,0.5,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08710335843733757,0.11961307491137006,0.7173996356299082,1.007527046732552,0.25443300492958915,0.19836527731975123,2.0,0.2598657720110026,0.0041272672712534255,60.0,6.4195162635529615,0.5861775382067751,0.6951076673847278,0.07665992032462829,0.8879891707459998,1.397941226003842,1.587742809897656,0.9162987757620545,2.0,60.0,0.9964253867019338,True
160.0,16.0,0.1,5.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09168506458922619,0.121729131509383,0.7680573852180317,1.092367620519948,0.21668590188956854,0.14229040336281168,2.0,0.048780146034378996,0.0013850395074070615,59.762613235752156,9.304142340839592,0.2730321576479048,0.3425720558676902,0.06605151160249138,0.8879891707459998,0.7123788797328562,0.7947444363437702,0.9166626486633832,2.0,60.0,1.0171379195057966,True
160.0,16.0,0.1,5.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09168506458922619,0.121729131509383,0.7680573852180317,1.092367620519948,0.21668590188956854,0.14229040336281168,2.0,0.048780146034378996,0.0013850395074070615,59.762613235752156,9.304142340839592,0.2730321576479048,0.411064988729664,0.046013491945141434,0.8879891707459998,0.7123788797328562,0.7947444363437702,0.9166626486633832,2.0,60.0,1.0171379195057966,True
160.0,16.0,0.1,5.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09168506458922619,0.121729131509383,0.7680573852180317,1.092367620519948,0.21668590188956854,0.14229040336281168,2.0,0.048780146034378996,0.0013850395074070615,59.762613235752156,9.304142340839592,0.2730321576479048,0.4612312978073237,0.033893828189822534,0.8879891707459998,0.7123788797328562,0.7947444363437702,0.9166626486633832,2.0,60.0,1.0171379195057966,True
320.0,32.0,0.15,5.0,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08959423743141531,0.12225225668750758,0.7409717984450961,1.0316025007085359,0.2330704810671636,0.17285051287608566,2.0,0.15022226318749002,0.14071088130852877,60.0,6.42952460383653,0.5599377075208465,0.48567175998026435,0.13235254135247973,0.8879891707459998,1.3048005502290085,1.478400350516315,0.9172545859876304,2.0,60.0,1.0089710585905862,True
320.0,32.0,0.15,5.0,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08959423743141531,0.12225225668750758,0.7409717984450961,1.0316025007085359,0.2330704810671636,0.17285051287608566,2.0,0.15022226318749002,0.14071088130852877,60.0,6.42952460383653,0.5599377075208465,0.585511036772863,0.09300766647578225,0.8879891707459998,1.3048005502290085,1.478400350516315,0.9172545859876304,2.0,60.0,1.0089710585905862,True
320.0,32.0,0.15,5.0,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08959423743141531,0.12225225668750758,0.7409717984450961,1.0316025007085359,0.2330704810671636,0.17285051287608566,2.0,0.15022226318749002,0.14071088130852877,60.0,6.42952460383653,0.5599377075208465,0.6607995985922156,0.06928003199164995,0.8879891707459998,1.3048005502290085,1.478400350516315,0.9172545859876304,2.0,60.0,1.0089710585905862,True
320.0,32.0,0.15,1.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08860258138695652,0.11903596606939328,0.7477713049977655,1.0773596063416686,0.2420939100235852,0.1639076447713515,2.0,0.09460562119796548,0.0228398221221677,60.0,7.0619961078676665,0.4980266833118823,0.4419921472287218,0.11032492346394869,0.8879891707459998,0.9163221717744793,1.0232837478098926,0.9179966027388182,2.0,60.0,1.0287929181326358,True
320.0,32.0,0.15,1.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08860258138695652,0.11903596606939328,0.7477713049977655,1.0773596063416686,0.2420939100235852,0.1639076447713515,2.0,0.09460562119796548,0.0228398221221677,60.0,7.0619961078676665,0.4980266833118823,0.5265686752056704,0.07575050932830865,0.8879891707459998,0.9163221717744793,1.0232837478098926,0.9179966027388182,2.0,60.0,1.0287929181326358,True
320.0,32.0,0.15,1.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08860258138695652,0.11903596606939328,0.7477713049977655,1.0773596063416686,0.2420939100235852,0.1639076447713515,2.0,0.09460562119796548,0.0228398221221677,60.0,7.0619961078676665,0.4980266833118823,0.5878855640592267,0.055234928348293716,0.8879891707459998,0.9163221717744793,1.0232837478098926,0.9179966027388182,2.0,60.0,1.0287929181326358,True
120.0,10.0,0.05,1.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08857340069309351,0.12187165736736397,0.7403749062971515,1.0368973895298,0.24083600343744752,0.17321722671262477,2.0,0.1195693696626865,0.0008431488242201051,58.787042524601716,6.307200444815125,0.5775728736426978,0.48195983536630865,0.13139639900932087,0.8879891707459998,1.0113502910273524,1.130631864122354,0.9189614854738425,2.0,60.0,1.0238403625821517,True
120.0,10.0,0.05,1.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08857340069309351,0.12187165736736397,0.7403749062971515,1.0368973895298,0.24083600343744752,0.17321722671262477,2.0,0.1195693696626865,0.0008431488242201051,58.787042524601716,6.307200444815125,0.5775728736426978,0.5750231438708043,0.09046105257348998,0.8879891707459998,1.0113502910273524,1.130631864122354,0.9189614854738425,2.0,60.0,1.0238403625821517,True
120.0,10.0,0.05,1.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08857340069309351,0.12187165736736397,0.7403749062971515,1.0368973895298,0.24083600343744752,0.17321722671262477,2.0,0.1195693696626865,0.0008431488242201051,58.787042524601716,6.307200444815125,0.5775728736426978,0.6425040978413001,0.06605439348880136,0.8879891707459998,1.0113502910273524,1.130631864122354,0.9189614854738425,2.0,60.0,1.0238403625821517,True
160.0,16.0,0.1,2.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08333452677759573,0.1152814651386553,0.6813272257752466,0.9731629228970237,0.2871851736805973,0.2374395829368418,2.0,0.07503168472980354,0.0016491060650152256,59.47741210924068,14.15040311370587,0.48131165207566773,0.4244850382468804,0.10097869511745575,0.8879891707459998,0.8076155025578163,0.8992664688832119,0.9190935873274394,2.0,60.0,1.015870590247924,True
160.0,16.0,0.1,2.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08333452677759573,0.1152814651386553,0.6813272257752466,0.9731629228970237,0.2871851736805973,0.2374395829368418,2.0,0.07503168472980354,0.0016491060650152256,59.47741210924068,14.15040311370587,0.48131165207566773,0.502420249748821,0.06845618731133658,0.8879891707459998,0.8076155025578163,0.8992664688832119,0.9190935873274394,2.0,60.0,1.015870590247924,True
160.0,16.0,0.1,2.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08333452677759573,0.1152814651386553,0.6813272257752466,0.9731629228970237,0.2871851736805973,0.2374395829368418,2.0,0.07503168472980354,0.0016491060650152256,59.47741210924068,14.15040311370587,0.48131165207566773,0.5582375630333165,0.04945939935042864,0.8879891707459998,0.8076155025578163,0.8992664688832119,0.9190935873274394,2.0,60.0,1.015870590247924,True
120.0,32.0,0.15,0.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10240938850427993,0.13650748464481194,0.8228462101291695,1.114498365038086,0.12611777873290267,0.08472379648333005,1.9960138429949679,0.00273763294985975,3.705248200661045e-05,54.87372236896746,8.387267167083683,0.034742649170372314,0.13400634470262307,0.010020936306046065,0.8879891707459998,0.3514442034937645,0.39527822101826066,0.9196970921755623,2.0,60.0,0.9921215628361333,True
120.0,32.0,0.15,0.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.10240938850427993,0.13650748464481194,0.8228462101291695,1.114498365038086,0.12611777873290267,0.08472379648333005,1.9960138429949679,0.00273763294985975,3.705248200661045e-05,54.87372236896746,8.387267167083683,0.034742649170372314,0.16413813563617421,0.007284441889994006,0.8879891707459998,0.3514442034937645,0.39527822101826066,0.9196970921755623,2.0,60.0,0.9921215628361333,True
120.0,32.0,0.15,0.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.10240938850427993,0.13650748464481194,0.8228462101291695,1.114498365038086,0.12611777873290267,0.08472379648333005,1.9960138429949679,0.00273763294985975,3.705248200661045e-05,54.87372236896746,8.387267167083683,0.034742649170372314,0.1871714857586247,0.005554610135549568,0.8879891707459998,0.3514442034937645,0.39527822101826066,0.9196970921755623,2.0,60.0,0.9921215628361333,True
120.0,16.0,0.08,0.5,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09306305443706958,0.1260879614883515,0.7698728932688894,1.0652433029668313,0.2035045454851812,0.14155495124126577,2.0,0.042158114788303114,0.0003659570283300965,56.01690461422504,9.993049763691968,0.250907091956642,0.32874317330299874,0.060699019005287506,0.8879891707459998,0.682017106462334,0.7608992719980502,0.9199848092971377,2.0,60.0,1.0040278075782942,True
120.0,16.0,0.08,0.5,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09306305443706958,0.1260879614883515,0.7698728932688894,1.0652433029668313,0.2035045454851812,0.14155495124126577,2.0,0.042158114788303114,0.0003659570283300965,56.01690461422504,9.993049763691968,0.250907091956642,0.3943999747578297,0.04227427296749058,0.8879891707459998,0.682017106462334,0.7608992719980502,0.9199848092971377,2.0,60.0,1.0040278075782942,True
120.0,16.0,0.08,0.5,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09306305443706958,0.1260879614883515,0.7698728932688894,1.0652433029668313,0.2035045454851812,0.14155495124126577,2.0,0.042158114788303114,0.0003659570283300965,56.01690461422504,9.993049763691968,0.250907091956642,0.44247650119028736,0.03113621109201856,0.8879891707459998,0.682017106462334,0.7608992719980502,0.9199848092971377,2.0,60.0,1.0040278075782942,True
160.0,16.0,0.08,1.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.0886047067634667,0.11894012616647977,0.7461441839064378,1.0723912846383057,0.24217428329997384,0.16574666244135472,2.0,0.08639546482963838,0.0013804137390198254,59.76246980079516,8.886572143452877,0.42708782558205854,0.41927555103590286,0.09927257900803396,0.8879891707459998,0.8587624644591096,0.9569220050756903,0.9204274704573785,2.0,60.0,1.02704395070771,True
160.0,16.0,0.08,1.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.0886047067634667,0.11894012616647977,0.7461441839064378,1.0723912846383057,0.24217428329997384,0.16574666244135472,2.0,0.08639546482963838,0.0013804137390198254,59.76246980079516,8.886572143452877,0.42708782558205854,0.5010655007113411,0.06858207596470371,0.8879891707459998,0.8587624644591096,0.9569220050756903,0.9204274704573785,2.0,60.0,1.02704395070771,True
160.0,16.0,0.08,1.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.0886047067634667,0.11894012616647977,0.7461441839064378,1.0723912846383057,0.24217428329997384,0.16574666244135472,2.0,0.08639546482963838,0.0013804137390198254,59.76246980079516,8.886572143452877,0.42708782558205854,0.5604938523449258,0.0501965653737769,0.8879891707459998,0.8587624644591096,0.9569220050756903,0.9204274704573785,2.0,60.0,1.02704395070771,True
160.0,16.0,0.08,0.0,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08570135757557244,0.11886067941958041,0.7081836090373528,0.9978261432197868,0.2658626270499717,0.20847822034120117,2.0,0.09935660232740996,0.0020567297600119893,59.6970961750869,11.346677787044763,0.4956375661588117,0.44257996059439425,0.11027100866325605,0.8879891707459998,0.872891650937151,0.9715278875434954,0.9207779001395626,2.0,60.0,1.02108029433337,True
160.0,16.0,0.08,0.0,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08570135757557244,0.11886067941958041,0.7081836090373528,0.9978261432197868,0.2658626270499717,0.20847822034120117,2.0,0.09935660232740996,0.0020567297600119893,59.6970961750869,11.346677787044763,0.4956375661588117,0.526419498858399,0.07547448599755907,0.8879891707459998,0.872891650937151,0.9715278875434954,0.9207779001395626,2.0,60.0,1.02108029433337,True
160.0,16.0,0.08,0.0,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08570135757557244,0.11886067941958041,0.7081836090373528,0.9978261432197868,0.2658626270499717,0.20847822034120117,2.0,0.09935660232740996,0.0020567297600119893,59.6970961750869,11.346677787044763,0.4956375661588117,0.5868035615674884,0.05486798346010806,0.8879891707459998,0.872891650937151,0.9715278875434954,0.9207779001395626,2.0,60.0,1.02108029433337,True
220.0,16.0,0.08,0.5,-5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08039474867189983,0.11429806400954809,0.6620624497602646,0.9525637170798175,0.31075480565625485,0.2583487873103747,2.0,0.16874726428720285,0.008730926713129467,60.0,10.278287461773703,0.7802648391801518,0.5414867166992788,0.16526965065226928,0.8879891707459998,1.0736199342613022,1.2001750066767085,0.9208982922140317,2.0,60.0,1.037403848356905,True
220.0,16.0,0.08,0.5,-5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08039474867189983,0.11429806400954809,0.6620624497602646,0.9525637170798175,0.31075480565625485,0.2583487873103747,2.0,0.16874726428720285,0.008730926713129467,60.0,10.278287461773703,0.7802648391801518,0.6411422187425206,0.11208034358215516,0.8879891707459998,1.0736199342613022,1.2001750066767085,0.9208982922140317,2.0,60.0,1.037403848356905,True
220.0,16.0,0.08,0.5,-5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08039474867189983,0.11429806400954809,0.6620624497602646,0.9525637170798175,0.31075480565625485,0.2583487873103747,2.0,0.16874726428720285,0.008730926713129467,60.0,10.278287461773703,0.7802648391801518,0.7123475303742297,0.0809429413034939,0.8879891707459998,1.0736199342613022,1.2001750066767085,0.9208982922140317,2.0,60.0,1.037403848356905,True
320.0,32.0,0.15,2.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.08931793639042844,0.11964667963770563,0.7536103631002029,1.0829916393933587,0.23609483191245,0.1575574484627284,2.0,0.08838200850948204,0.02695155117387699,60.0,7.00583819849875,0.4861504043481368,0.440228487350825,0.10951671495027784,0.8879891707459998,0.9399250989124485,1.0523466692134995,0.920898825954818,2.0,60.0,1.0220684664156816,True
320.0,32.0,0.15,2.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.08931793639042844,0.11964667963770563,0.7536103631002029,1.0829916393933587,0.23609483191245,0.1575574484627284,2.0,0.08838200850948204,0.02695155117387699,60.0,7.00583819849875,0.4861504043481368,0.5256190767633678,0.07552419089530359,0.8879891707459998,0.9399250989124485,1.0523466692134995,0.920898825954818,2.0,60.0,1.0220684664156816,True
320.0,32.0,0.15,2.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.08931793639042844,0.11964667963770563,0.7536103631002029,1.0829916393933587,0.23609483191245,0.1575574484627284,2.0,0.08838200850948204,0.02695155117387699,60.0,7.00583819849875,0.4861504043481368,0.5878789780869421,0.055265391627545846,0.8879891707459998,0.9399250989124485,1.0523466692134995,0.920898825954818,2.0,60.0,1.0220684664156816,True
160.0,32.0,0.15,0.5,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.0988736309205149,0.12909050529860697,0.814535508444764,1.1349967971684127,0.15730940093824577,0.09274245392885928,2.0,0.009421189631892484,0.0002594176088742721,58.309355019125206,7.921323324993051,0.07974109263436759,0.19196085919792674,0.020610503477642348,0.8879891707459998,0.4512813980046938,0.5066131109206834,0.9211855647531859,2.0,60.0,1.0076782225886762,True
160.0,32.0,0.15,0.5,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.0988736309205149,0.12909050529860697,0.814535508444764,1.1349967971684127,0.15730940093824577,0.09274245392885928,2.0,0.009421189631892484,0.0002594176088742721,58.309355019125206,7.921323324993051,0.07974109263436759,0.23297465233332665,0.014701485847186656,0.8879891707459998,0.4512813980046938,0.5066131109206834,0.9211855647531859,2.0,60.0,1.0076782225886762,True
160.0,32.0,0.15,0.5,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.0988736309205149,0.12909050529860697,0.814535508444764,1.1349967971684127,0.15730940093824577,0.09274245392885928,2.0,0.009421189631892484,0.0002594176088742721,58.309355019125206,7.921323324993051,0.07974109263436759,0.2639094772925489,0.011053405319621587,0.8879891707459998,0.4512813980046938,0.5066131109206834,0.9211855647531859,2.0,60.0,1.0076782225886762,True
220.0,32.0,0.15,0.0,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09529156685468129,0.12846589941081116,0.789659987205694,1.0883916620999377,0.1844653781555321,0.11988656875339283,2.0,0.035276689178161055,0.005238235439042212,60.0,8.716708368084515,0.2230341372270909,0.3075257927680354,0.053125415828019405,0.8879891707459998,0.6545908375359127,0.7318273687254321,0.9216799478127979,2.0,60.0,1.0078120866175808,True
