step,front_roll_raw_deg,front_pitch_raw_deg,front_yaw_raw_deg,rear_roll_raw_deg,rear_pitch_raw_deg,rear_yaw_raw_deg,front_roll_bias_deg,front_pitch_bias_deg,front_yaw_bias_deg,rear_roll_bias_deg,rear_pitch_bias_deg,rear_yaw_bias_deg,front_roll_meas_deg,front_pitch_meas_deg,front_yaw_meas_deg,rear_roll_meas_deg,rear_pitch_meas_deg,rear_yaw_meas_deg,front_roll_des_deg,front_pitch_des_deg,front_yaw_des_deg,rear_roll_des_deg,rear_pitch_des_deg,rear_yaw_des_deg,front_roll_cmd_deg,front_pitch_cmd_deg,front_yaw_cmd_deg,rear_roll_cmd_deg,rear_pitch_cmd_deg,rear_yaw_cmd_deg,front_q_ik_0_deg,front_q_ik_1_deg,front_q_ik_2_deg,rear_q_ik_0_deg,rear_q_ik_1_deg,rear_q_ik_2_deg,front_q_cmd_0_deg,front_q_cmd_1_deg,front_q_cmd_2_deg,rear_q_cmd_0_deg,rear_q_cmd_1_deg,rear_q_cmd_2_deg,front_q_sim_0_deg,front_q_sim_1_deg,front_q_sim_2_deg,rear_q_sim_0_deg,rear_q_sim_1_deg,rear_q_sim_2_deg,front_track_err_0_deg,front_track_err_1_deg,front_track_err_2_deg,rear_track_err_0_deg,rear_track_err_1_deg,rear_track_err_2_deg,front_residual_0,front_residual_1,front_residual_2,rear_residual_0,rear_residual_1,rear_residual_2,ik_error
4950,-1.11926,-4.198404,4.503873,-7.536812,-0.657218,-0.252809,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.030017,-4.29017,4.498037,-7.578802,-0.643863,-0.2505,6.0,2.0,1.0,0.0,0.0,-10.5,6.0,2.0,1.0,0.0,0.0,-8.500087,0.903078,-5.548089,2.767976,5.090674,5.109514,5.0973,0.903078,-5.548089,2.767976,4.513666,4.532505,4.520291,0.788489,-5.516614,2.743731,4.398165,4.459479,4.431238,0.114589,-0.031475,0.024245,0.115501,0.073026,0.089053,-0.0,0.0,0.0,-0.0,0.0,0.0,
4980,-1.118154,-3.968366,4.718549,-12.266949,-1.574934,-0.499412,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.028911,-4.060132,4.712713,-12.308939,-1.561579,-0.497103,6.0,2.0,1.0,0.0,0.0,-12.0,6.0,2.0,1.0,0.0,0.0,-11.995164,0.903078,-5.548089,2.767976,7.326523,7.345362,7.333148,0.903078,-5.548089,2.767976,7.323801,7.34264,7.330426,0.767441,-5.534556,2.733298,7.298923,7.334344,7.303419,0.135637,-0.013533,0.034678,0.024878,0.008296,0.027008,-0.0,0.0,0.0,-0.0,0.0,-0.0,
5010,-1.118275,-3.966466,4.713468,-12.274934,-1.576497,-0.495459,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.029031,-4.058232,4.707632,-12.316924,-1.563142,-0.493149,6.0,2.0,1.0,0.0,0.0,-12.0,6.0,2.0,1.0,0.0,0.0,-11.999994,0.903078,-5.548089,2.767976,7.329666,7.348505,7.336291,0.903078,-5.548089,2.767976,7.329662,7.348501,7.336288,0.769429,-5.531249,2.728034,7.301135,7.33846,7.311432,0.133648,-0.016841,0.039941,0.028527,0.010041,0.024855,-0.0,0.0,0.0,0.0,0.0,-0.0,
5040,-1.250128,-4.282444,4.45731,-4.480768,-0.271753,-0.186858,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.160885,-4.37421,4.451474,-4.522759,-0.258398,-0.184548,6.0,2.0,1.0,0.0,0.0,-1.5,6.0,2.0,1.0,0.0,0.0,-3.481553,0.903078,-5.548089,2.767976,2.013023,2.031862,2.019648,0.903078,-5.548089,2.767976,2.565081,2.58392,2.571706,0.802424,-5.581853,2.708549,2.602937,2.635906,2.604222,0.100654,0.033763,0.059426,-0.037856,-0.051985,-0.032516,-0.0,0.0,0.0,0.0,0.0,0.0,
5070,-1.161845,-4.506246,4.22621,9.863994,-0.609202,-0.474174,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.072601,-4.598012,4.220374,9.822004,-0.595846,-0.471865,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,10.976023,0.903078,-5.548089,2.767976,-6.032878,-6.014038,-6.026252,0.903078,-5.548089,2.767976,-5.684446,-5.665607,-5.677821,0.893617,-5.520446,2.759616,-5.631961,-5.600641,-5.633121,0.00946,-0.027643,0.00836,-0.052485,-0.064966,-0.0447,-0.0,0.0,0.0,0.0,0.0,-0.0,
5100,-1.073902,-4.515921,4.214346,11.449016,-0.810808,-0.67567,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.984659,-4.607687,4.208511,11.407026,-0.797453,-0.67336,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,11.998732,0.903078,-5.548089,2.767976,-6.559259,-6.54042,-6.552634,0.903078,-5.548089,2.767976,-6.558697,-6.539857,-6.552071,0.949886,-5.465265,2.814433,-6.505771,-6.508827,-6.534433,-0.046809,-0.082825,-0.046458,-0.052925,-0.03103,-0.017639,-0.0,0.0,0.0,-0.0,0.0,0.0,
5130,-1.082196,-4.511293,4.215897,11.456776,-0.813763,-0.672983,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.992953,-4.603059,4.210061,11.414786,-0.800408,-0.670674,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,11.999998,0.903078,-5.548089,2.767976,-6.559907,-6.541068,-6.553282,0.903078,-5.548089,2.767976,-6.559907,-6.541067,-6.553281,0.941981,-5.467487,2.8108,-6.512676,-6.513528,-6.535837,-0.038904,-0.080602,-0.042825,-0.047231,-0.027539,-0.017444,-0.0,0.0,0.0,0.0,0.0,0.0,
5160,-1.035666,-4.582689,4.210712,2.980307,0.000353,0.000604,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.946422,-4.674455,4.204876,2.938316,0.013708,0.002914,6.0,2.0,1.0,0.0,0.0,-0.0,6.0,2.0,1.0,0.0,0.0,1.990555,0.903078,-5.548089,2.767976,-1.17053,-1.151691,-1.163905,0.903078,-5.548089,2.767976,-1.685372,-1.666532,-1.678746,0.971866,-5.502065,2.823267,-1.700222,-1.724632,-1.711785,-0.068789,-0.046025,-0.055292,0.01485,0.058099,0.033039,-0.0,0.0,0.0,-0.0,-0.0,0.0,
5190,-1.244292,-4.236845,4.442627,-3.93272,-0.227145,-0.157142,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.155048,-4.32861,4.436791,-3.97471,-0.21379,-0.154833,6.0,2.0,1.0,0.0,0.0,-4.0,6.0,2.0,1.0,0.0,0.0,-3.985254,0.903078,-5.548089,2.767976,2.314981,2.33382,2.321606,0.903078,-5.548089,2.767976,2.307344,2.326183,2.313969,0.764737,-5.532316,2.725894,2.27469,2.312197,2.288366,0.138341,-0.015773,0.042082,0.032654,0.013986,0.025604,-0.0,0.0,0.0,0.0,0.0,-0.0,
5220,-1.247273,-4.2337,4.443257,-3.961063,-0.229727,-0.156806,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.158029,-4.325466,4.437421,-4.003053,-0.216372,-0.154497,6.0,2.0,1.0,0.0,0.0,-4.0,6.0,2.0,1.0,0.0,0.0,-3.999982,0.903078,-5.548089,2.767976,2.323833,2.342672,2.330458,0.903078,-5.548089,2.767976,2.323823,2.342663,2.330449,0.761173,-5.532594,2.723895,2.290532,2.328494,2.306103,0.141905,-0.015496,0.04408,0.033291,0.014169,0.024346,-0.0,0.0,0.0,0.0,0.0,0.0,
5250,-1.25657,-4.207194,4.443024,-3.960972,-0.151602,-0.210268,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.167327,-4.298959,4.437188,-4.002962,-0.138247,-0.207959,6.0,2.0,1.0,0.0,1.0,-4.0,6.0,2.0,1.0,0.0,0.28,-4.0,0.903078,-5.548089,2.767976,2.547852,2.223528,2.225261,0.903078,-5.548089,2.767976,2.420442,2.291308,2.285111,0.739047,-5.520252,2.71897,2.365498,2.288079,2.268071,0.16403,-0.027838,0.049005,0.054944,0.00323,0.01704,-0.0,0.0,0.0,0.0,0.0,0.0,
5280,-1.160132,-4.246953,4.450061,-4.292858,9.728719,-6.077821,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.070889,-4.338719,4.444226,-4.334848,9.742074,-6.075511,6.0,2.0,1.0,0.0,12.0,-4.0,6.0,2.0,1.0,0.0,11.66604,-4.0,0.903078,-5.548089,2.767976,11.846998,-2.963366,-2.519094,0.903078,-5.548089,2.767976,11.627573,-2.83665,-2.399057,0.765899,-5.533028,2.719682,11.537012,-2.819288,-2.408297,0.137178,-0.015062,0.048294,0.090562,-0.017362,0.00924,-0.0,0.0,0.0,-0.0,-0.0,0.0,
5310,-1.145913,-4.293648,4.434955,-4.316776,10.344808,-6.377352,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.056669,-4.385413,4.42912,-4.358766,10.358163,-6.375042,6.0,2.0,1.0,0.0,12.0,-4.0,6.0,2.0,1.0,0.0,11.999587,-4.0,0.903078,-5.548089,2.767976,12.125316,-3.124909,-2.673185,0.903078,-5.548089,2.767976,12.125017,-3.124735,-2.673019,0.803609,-5.550362,2.714536,12.078793,-3.13562,-2.700059,0.099469,0.002272,0.053439,0.046223,0.010885,0.027039,-0.0,0.0,0.0,0.0,-0.0,-0.0,
5340,-1.144967,-4.293144,4.434969,-4.317267,10.346629,-6.37731,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.055724,-4.38491,4.429133,-4.359257,10.359985,-6.375,6.0,2.0,1.0,0.0,12.0,-4.0,6.0,2.0,1.0,0.0,11.999999,-4.0,0.903078,-5.548089,2.767976,12.125661,-3.125109,-2.673376,0.903078,-5.548089,2.767976,12.12566,-3.125109,-2.673376,0.803525,-5.549536,2.715169,12.080183,-3.136673,-2.700197,0.099552,0.001447,0.052806,0.045477,0.011564,0.026821,-0.0,0.0,0.0,-0.0,0.0,-0.0,
5370,-1.144665,-4.293624,4.434851,-4.317526,10.346603,-6.377134,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.055422,-4.38539,4.429015,-4.359516,10.359958,-6.374825,6.0,2.0,1.0,0.0,12.0,-4.0,6.0,2.0,1.0,0.0,12.0,-4.0,0.903078,-5.548089,2.767976,12.125661,-3.12511,-2.673377,0.903078,-5.548089,2.767976,12.125661,-3.12511,-2.673377,0.803948,-5.549633,2.715282,12.080235,-3.136386,-2.700103,0.09913,0.001543,0.052694,0.045426,0.011276,0.026726,-0.0,0.0,0.0,0.0,-0.0,0.0,
5400,-1.219391,-4.332957,4.447063,-4.020435,2.353924,-1.822525,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.130148,-4.424722,4.441227,-4.062425,2.367279,-1.820216,6.0,2.0,1.0,0.0,-0.0,-4.0,6.0,2.0,1.0,0.0,1.990555,-4.0,0.903078,-5.548089,2.767976,3.920947,1.486551,1.571488,0.903078,-5.548089,2.767976,4.664951,1.080306,1.207211,0.869157,-5.593614,2.710993,4.749108,0.99614,1.126607,0.03392,0.045525,0.056983,-0.084156,0.084167,0.080603,-0.0,0.0,0.0,0.0,0.0,0.0,
5430,-1.130771,-4.689778,4.114917,-3.792576,-9.230148,5.557133,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.041527,-4.781544,4.109081,-3.834566,-9.216793,5.559443,6.0,2.0,1.0,0.0,-12.0,-4.0,6.0,2.0,1.0,0.0,-11.475724,-4.0,0.903078,-5.548089,2.767976,-6.695417,6.855073,6.246663,0.903078,-5.548089,2.767976,-6.390118,6.711146,6.122809,0.924706,-5.578286,2.756788,-6.363178,6.690673,6.106592,-0.021628,0.030196,0.011188,-0.02694,0.020473,0.016217,-0.0,0.0,0.0,-0.0,0.0,-0.0,
5460,-1.139846,-4.721227,4.131931,-3.782227,-9.967026,6.097959,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.050602,-4.812993,4.126095,-3.824217,-9.953671,6.100269,6.0,2.0,1.0,0.0,-12.0,-4.0,6.0,2.0,1.0,0.0,-11.999351,-4.0,0.903078,-5.548089,2.767976,-7.100439,7.043191,6.408499,0.903078,-5.548089,2.767976,-7.100004,7.04299,6.408325,0.933061,-5.615737,2.758729,-7.113788,7.040784,6.408112,-0.029983,0.067648,0.009246,0.013783,0.002206,0.000213,-0.0,0.0,0.0,0.0,0.0,0.0,
5490,-1.145395,-4.717203,4.128822,-3.775471,-9.974106,6.092684,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.056152,-4.808969,4.122986,-3.817461,-9.960751,6.094994,6.0,2.0,1.0,0.0,-12.0,-4.0,6.0,2.0,1.0,0.0,-11.999999,-4.0,0.903078,-5.548089,2.767976,-7.10094,7.043423,6.408698,0.903078,-5.548089,2.767976,-7.100939,7.043423,6.408698,0.925471,-5.614626,2.754538,-7.115275,7.041155,6.408518,-0.022393,0.066536,0.013438,0.014336,0.002268,0.00018,-0.0,0.0,0.0,-0.0,-0.0,0.0,
5520,-1.137739,-4.742098,4.139253,-3.770697,-9.03312,5.406924,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.048496,-4.833864,4.133417,-3.812687,-9.019765,5.409234,6.0,2.0,1.0,0.0,-8.5,-4.0,6.0,2.0,1.0,0.0,-10.08057,-4.0,0.903078,-5.548089,2.767976,-5.613886,6.346115,5.808789,0.903078,-5.548089,2.767976,-6.082609,6.566951,5.998788,0.936922,-5.633771,2.765783,-6.152695,6.592639,6.022407,-0.033845,0.085681,0.002192,0.070086,-0.025689,-0.023619,-0.0,0.0,0.0,-0.0,0.0,-0.0,
5550,-1.111753,-4.406908,4.296934,-4.080829,2.726103,-1.812985,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.022509,-4.498674,4.291098,-4.122819,2.739458,-1.810675,6.0,2.0,1.0,0.0,6.5,-4.0,6.0,2.0,1.0,0.0,4.500519,-4.0,0.903078,-5.548089,2.767976,5.950493,0.37741,0.576588,0.903078,-5.548089,2.767976,5.199794,0.787897,0.945033,0.748512,-5.526851,2.728701,5.044378,0.83791,0.969161,0.154565,-0.021238,0.039275,0.155416,-0.050013,-0.024128,-0.0,0.0,0.0,-0.0,0.0,0.0,
5580,-1.112804,-4.30016,4.436666,-4.383396,10.262879,-6.364268,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.023561,-4.391926,4.43083,-4.425386,10.276234,-6.361959,6.0,2.0,1.0,0.0,12.0,-4.0,6.0,2.0,1.0,0.0,11.971178,-4.0,0.903078,-5.548089,2.767976,12.101597,-3.11113,-2.660024,0.903078,-5.548089,2.767976,12.080941,-3.099141,-2.648587,0.809636,-5.548731,2.717005,12.03668,-3.105259,-2.674421,0.093441,0.000641,0.05097,0.044261,0.006118,0.025833,-0.0,0.0,0.0,-0.0,0.0,0.0,
5610,-1.110761,-4.307245,4.436628,-4.387271,10.319975,-6.393892,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.021517,-4.399011,4.430792,-4.429261,10.33333,-6.391583,6.0,2.0,1.0,0.0,12.0,-4.0,6.0,2.0,1.0,0.0,11.999964,-4.0,0.903078,-5.548089,2.767976,12.125631,-3.125092,-2.67336,0.903078,-5.548089,2.767976,12.125605,-3.125077,-2.673346,0.815181,-5.552087,2.718537,12.08878,-3.132103,-2.701642,0.087896,0.003998,0.049439,0.036825,0.007025,0.028296,-0.0,0.0,0.0,0.0,0.0,-0.0,
5640,-1.199408,-4.333962,4.440406,-3.994161,1.069356,-1.01723,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.110164,-4.425728,4.43457,-4.036151,1.082711,-1.014921,6.0,2.0,1.0,0.0,-1.5,-4.0,6.0,2.0,1.0,0.0,0.495164,-4.0,0.903078,-5.548089,2.767976,2.720132,2.13168,2.144073,0.903078,-5.548089,2.767976,3.463518,1.730864,1.787482,0.867623,-5.584925,2.712609,3.549008,1.647196,1.709528,0.035454,0.036835,0.055366,-0.08549,0.083668,0.077954,-0.0,0.0,0.0,0.0,0.0,0.0,
5670,-1.14091,-4.49162,4.23173,-3.769572,-5.193357,3.001776,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.051667,-4.583386,4.225895,-3.811563,-5.180002,3.004085,6.0,2.0,1.0,0.0,-6.0,-4.0,6.0,2.0,1.0,0.0,-5.981559,-4.0,0.903078,-5.548089,2.767976,-2.414159,4.786483,4.463717,0.903078,-5.548089,2.767976,-2.401684,4.780245,4.458319,0.78966,-5.543933,2.726586,-2.434491,4.765809,4.430257,0.113417,-0.004156,0.04139,0.032807,0.014436,0.028062,-0.0,0.0,0.0,-0.0,0.0,0.0,
5700,-1.158844,-4.446182,4.239273,-3.775559,-5.2139,3.023019,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.0696,-4.537948,4.233437,-3.817549,-5.200544,3.025328,6.0,2.0,1.0,0.0,-6.0,-4.0,6.0,2.0,1.0,0.0,-5.999977,-4.0,0.903078,-5.548089,2.767976,-2.428616,4.793703,4.469964,0.903078,-5.548089,2.767976,-2.4286,4.793695,4.469957,0.751256,-5.524783,2.72264,-2.454758,4.780675,4.443765,0.151822,-0.023307,0.045336,0.026158,0.01302,0.026192,-0.0,0.0,0.0,0.0,0.0,-0.0,
5730,-1.208057,-4.234096,4.450748,-3.982168,0.70959,-0.795171,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.118814,-4.325862,4.444912,-4.024158,0.722945,-0.792862,6.0,2.0,1.0,0.0,1.5,-4.0,6.0,2.0,1.0,0.0,1.334246,-4.0,0.903078,-5.548089,2.767976,3.393172,1.771146,1.824596,0.903078,-5.548089,2.767976,3.28359,1.829835,1.876603,0.772313,-5.530897,2.721122,3.217341,1.826249,1.860125,0.130765,-0.017192,0.046854,0.066249,0.003586,0.016478,-0.0,0.0,0.0,0.0,-0.0,0.0,
5760,-1.202174,-4.253793,4.458309,-3.993882,0.983846,-0.977537,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.11293,-4.345559,4.452473,-4.035872,0.997201,-0.975228,6.0,2.0,1.0,0.0,1.5,-4.0,6.0,2.0,1.0,0.0,1.499795,-4.0,0.903078,-5.548089,2.767976,3.526187,1.699573,1.76102,0.903078,-5.548089,2.767976,3.526044,1.69965,1.761088,0.793852,-5.545764,2.723877,3.483204,1.684768,1.736519,0.109226,-0.002326,0.044099,0.042841,0.014882,0.024569,-0.0,0.0,0.0,0.0,0.0,0.0,
5790,-1.204654,-4.252501,4.463896,-3.993946,0.984007,-0.977239,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.11541,-4.344267,4.45806,-4.035936,0.997362,-0.97493,6.0,2.0,1.0,0.0,1.5,-4.0,6.0,2.0,1.0,0.0,1.5,-4.0,0.903078,-5.548089,2.767976,3.526352,1.699484,1.760941,0.903078,-5.548089,2.767976,3.526352,1.699485,1.760941,0.788933,-5.54873,2.727454,3.483382,1.684282,1.73669,0.114145,0.00064,0.040522,0.042969,0.015202,0.024251,-0.0,0.0,0.0,-0.0,0.0,0.0,
5820,-1.170184,-4.275454,4.469983,-4.090371,1.619818,0.028833,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.080941,-4.36722,4.464148,-4.132361,1.633173,0.031142,6.0,2.0,1.0,3.5,1.5,-4.0,6.0,2.0,1.0,1.91943,1.5,-4.0,0.903078,-5.548089,2.767976,3.468504,0.427083,3.120228,0.903078,-5.548089,2.767976,3.488566,0.827978,2.692097,0.809419,-5.562101,2.725594,3.456962,0.859185,2.608975,0.093658,0.014011,0.042382,0.031604,-0.031207,0.083122,-0.0,0.0,0.0,-0.0,0.0,0.0,
5850,-0.903822,-4.23218,4.540829,-4.396806,7.185417,8.595605,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.814578,-4.323946,4.534994,-4.438796,7.198772,8.597915,6.0,2.0,1.0,12.0,1.5,-4.0,6.0,2.0,1.0,11.890568,1.5,-4.0,0.903078,-5.548089,2.767976,2.648844,-6.276083,10.170924,0.903078,-5.548089,2.767976,2.66017,-6.213279,10.106182,0.789329,-5.551631,2.718258,2.6086,-6.208038,10.067824,0.113749,0.003542,0.049718,0.05157,-0.005241,0.038358,-0.0,0.0,0.0,-0.0,0.0,0.0,
5880,-0.881773,-4.231126,4.53462,-4.402368,7.298013,8.772281,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.792529,-4.322892,4.528785,-4.444358,7.311368,8.77459,6.0,2.0,1.0,12.0,1.5,-4.0,6.0,2.0,1.0,11.999865,1.5,-4.0,0.903078,-5.548089,2.767976,2.634974,-6.350941,10.247916,0.903078,-5.548089,2.767976,2.634989,-6.350861,10.247834,0.796288,-5.53945,2.722958,2.589708,-6.350613,10.222824,0.10679,-0.008639,0.045018,0.04528,-0.000248,0.025009,-0.0,0.0,0.0,0.0,-0.0,0.0,
5910,-0.818045,-4.352897,4.420649,-4.270552,7.03496,9.060018,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.728802,-4.444663,4.414813,-4.312542,7.048316,9.062327,6.0,2.0,1.0,12.0,1.5,-4.0,6.0,2.0,1.0,12.0,1.5,-4.0,0.903078,-5.548089,2.767976,2.634956,-6.351034,10.248012,0.903078,-5.548089,2.767976,2.634956,-6.351034,10.248012,0.78721,-5.534727,2.724066,2.58923,-6.352919,10.224079,0.115868,-0.013363,0.04391,0.045727,0.001886,0.023933,-0.0,0.0,0.0,-0.0,-0.0,0.0,
5940,-0.878264,-4.536259,4.256127,-4.206206,4.488641,5.515676,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.78902,-4.628025,4.250291,-4.248196,4.501996,5.517986,6.0,2.0,1.0,4.5,1.5,-4.0,6.0,2.0,1.0,6.429631,1.5,-4.0,0.903078,-5.548089,2.767976,3.206141,-2.579434,6.313971,0.903078,-5.548089,2.767976,3.13047,-3.163837,6.928419,0.791205,-5.562449,2.718137,3.083277,-3.256103,6.981212,0.111873,0.01436,0.049838,0.047193,0.092266,-0.052793,-0.0,0.0,0.0,-0.0,0.0,-0.0,
5970,-1.315626,-4.425384,4.270511,-3.38403,-2.451705,-7.118712,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.226382,-4.51715,4.264675,-3.426021,-2.438349,-7.116402,6.0,2.0,1.0,-10.5,1.5,-4.0,6.0,2.0,1.0,-8.500087,1.5,-4.0,0.903078,-5.548089,2.767976,3.395044,7.333463,-4.239916,0.903078,-5.548089,2.767976,3.434535,6.716259,-3.586325,0.795686,-5.556875,2.71884,3.402567,6.616525,-3.526194,0.107392,0.008785,0.049136,0.031968,0.099734,-0.06013,-0.0,0.0,0.0,-0.0,0.0,0.0,
6000,-1.431897,-4.369778,4.274929,-2.832611,-4.633948,-10.930922,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.342653,-4.461544,4.269093,-2.874601,-4.620592,-10.928613,6.0,2.0,1.0,-12.0,1.5,-4.0,6.0,2.0,1.0,-11.995164,1.5,-4.0,0.903078,-5.548089,2.767976,3.154627,9.67183,-6.690169,0.903078,-5.548089,2.767976,3.15498,9.669017,-6.687244,0.792852,-5.542196,2.719572,3.130626,9.651648,-6.711114,0.110226,-0.005894,0.048404,0.024354,0.017369,0.02387,-0.0,0.0,0.0,-0.0,-0.0,0.0,
6030,-1.432011,-4.370432,4.274802,-2.830514,-4.638153,-10.938385,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.342768,-4.462198,4.268966,-2.872504,-4.624798,-10.936076,6.0,2.0,1.0,-12.0,1.5,-4.0,6.0,2.0,1.0,-11.999994,1.5,-4.0,0.903078,-5.548089,2.767976,3.154218,9.675078,-6.693545,0.903078,-5.548089,2.767976,3.154219,9.675074,-6.693541,0.793329,-5.542525,2.719601,3.128939,9.657221,-6.717954,0.109749,-0.005564,0.048375,0.025279,0.017853,0.024413,-0.0,0.0,0.0,-0.0,0.0,0.0,
6060,-1.405208,-4.376162,4.297921,-2.963356,-4.093812,-9.894591,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.315964,-4.467928,4.292085,-3.005347,-4.080457,-9.892282,6.0,2.0,1.0,-8.5,1.5,-4.0,6.0,2.0,1.0,-10.08057,1.5,-4.0,0.903078,-5.548089,2.767976,3.300024,8.388138,-5.349591,0.903078,-5.548089,2.767976,3.256029,8.793032,-5.773111,0.812123,-5.552808,2.724714,3.2316,8.831838,-5.848997,0.090954,0.004719,0.043261,0.02443,-0.038805,0.075886,-0.0,0.0,0.0,-0.0,0.0,0.0,
6090,-1.121727,-4.26867,4.478032,-4.217241,2.768331,1.848469,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.032483,-4.360436,4.472197,-4.259231,2.781686,1.850779,6.0,2.0,1.0,6.5,1.5,-4.0,6.0,2.0,1.0,4.500519,1.5,-4.0,0.903078,-5.548089,2.767976,3.340109,-1.289759,4.948313,0.903078,-5.548089,2.767976,3.387196,-0.672192,4.290999,0.811966,-5.556334,2.721741,3.355619,-0.613582,4.177914,0.091112,0.008244,0.046235,0.031577,-0.05861,0.113085,-0.0,0.0,0.0,-0.0,0.0,-0.0,
6120,-0.913306,-4.234268,4.542563,-4.362435,7.282448,8.7297,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.824062,-4.326034,4.536728,-4.404425,7.295803,8.732009,6.0,2.0,1.0,12.0,1.5,-4.0,6.0,2.0,1.0,11.971178,1.5,-4.0,0.903078,-5.548089,2.767976,2.638624,-6.331289,10.227709,0.903078,-5.548089,2.767976,2.641741,-6.314343,10.210269,0.789073,-5.553701,2.722715,2.594745,-6.314427,10.176566,0.114005,0.005611,0.045261,0.046996,8.4e-05,0.033703,-0.0,0.0,0.0,-0.0,0.0,-0.0,
6150,-0.904904,-4.233235,4.53336,-4.364278,7.313712,8.775944,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.81566,-4.325,4.527524,-4.406268,7.327067,8.778253,6.0,2.0,1.0,12.0,1.5,-4.0,6.0,2.0,1.0,11.999964,1.5,-4.0,0.903078,-5.548089,2.767976,2.634961,-6.351009,10.247987,0.903078,-5.548089,2.767976,2.634965,-6.350988,10.247965,0.795032,-5.544929,2.719583,2.589633,-6.354085,10.217271,0.108046,-0.00316,0.048392,0.045332,0.003097,0.030693,-0.0,0.0,0.0,0.0,-0.0,-0.0,
6180,-0.943802,-4.241174,4.523226,-4.382218,6.632555,7.779698,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.854559,-4.33294,4.51739,-4.424208,6.64591,7.782007,6.0,2.0,1.0,8.5,1.5,-4.0,6.0,2.0,1.0,10.08057,1.5,-4.0,0.903078,-5.548089,2.767976,2.862941,-5.041886,8.894559,0.903078,-5.548089,2.767976,2.793035,-5.453544,9.320979,0.795601,-5.550133,2.715111,2.736528,-5.51159,9.343987,0.107476,0.002043,0.052865,0.056507,0.058045,-0.023007,-0.0,0.0,0.0,0.0,-0.0,0.0,
